start_time,end_time,start_x,start_y,end_x,end_y,money
805,905,71,46,73,43,13.0
805,1174,65,67,74,65,13.0
806,1713,81,28,95,43,20.82
807,1106,84,70,77,70,13.0
808,1710,40,75,42,13,40.6
808,2211,42,53,77,10,53.94
808,1158,74,39,73,55,13.0
808,1861,65,66,47,49,26.8
810,1061,58,33,58,21,13.0
811,1293,35,76,27,81,13.0
811,1807,28,30,44,19,26.8
812,1352,76,39,92,38,13.0
813,2254,90,58,10,76,65.67
814,1732,37,43,56,84,37.84
816,1161,72,62,65,66,13.0
817,2208,84,73,45,64,29.56
817,2099,66,57,70,9,37.84
819,853,54,37,55,37,13.0
819,1233,83,70,75,62,13.0
820,1123,97,89,99,99,13.0
822,1427,73,58,70,37,15.76
822,1264,61,72,64,82,13.0
823,1004,84,26,83,39,13.0
824,1304,77,56,83,63,13.0
825,915,92,43,90,43,13.0
825,2831,26,59,88,98,64.06
826,1414,92,62,90,49,13.0
828,1726,80,62,92,16,35.08
829,1852,88,70,57,62,24.04
830,1424,82,48,85,40,13.0
830,830,75,69,75,69,13.0
830,2093,88,48,61,96,42.9
831,1309,22,46,9,40,13.0
833,2075,61,73,79,21,40.6
833,1466,40,45,14,37,21.28
833,1120,49,42,48,49,13.0
834,1590,74,19,42,30,26.8
835,1067,76,62,79,62,13.0
838,1555,27,81,76,72,37.84
839,1054,72,84,73,91,13.0
843,1358,75,53,77,61,13.0
846,2288,33,96,93,97,46.12
847,1833,55,47,51,90,29.56
848,1714,66,47,84,76,29.56
848,849,42,52,42,52,13.0
849,1017,58,18,63,18,13.0
849,1089,78,66,84,71,13.0
849,1312,31,90,44,86,13.0
850,1176,53,23,54,35,13.0
851,1334,88,61,81,63,13.0
852,1752,24,87,21,75,18.06
855,2115,46,82,26,13,53.94
855,1050,85,41,82,42,13.0
856,1071,18,69,12,67,13.0
856,1193,64,10,53,12,13.0
857,1172,82,47,82,50,13.0
858,1989,84,85,71,41,40.6
858,1090,39,83,35,78,13.0
860,1379,28,30,21,23,13.0
861,1803,77,39,55,59,24.04
861,2074,48,51,68,87,35.08
862,1916,85,27,57,74,43.36
863,1755,42,73,11,79,26.8
864,1582,73,66,36,71,29.56
865,1165,78,90,71,92,13.0
866,1122,91,48,95,49,13.0
867,2392,72,68,45,35,37.84
868,1086,52,84,59,84,13.0
869,1551,78,79,81,42,29.56
870,1486,78,47,95,51,15.76
870,3165,53,37,8,78,96.95
871,1580,80,62,89,26,26.8
872,1321,75,74,66,66,15.76
874,1117,82,23,74,19,13.0
875,2024,74,37,51,56,26.8
876,1656,42,14,33,34,21.28
878,2219,74,62,32,81,40.14
878,1479,58,38,35,42,18.52
879,1479,79,62,83,28,24.04
881,1455,15,26,38,11,21.28
881,1163,3,55,3,43,13.0
882,1727,78,58,37,62,35.08
882,2445,97,52,80,45,20.36
886,1426,10,57,5,75,15.76
888,1116,32,73,32,81,13.0
889,1412,32,62,36,46,15.76
890,1130,83,26,84,38,13.0
891,1622,70,41,43,44,21.28
895,1223,45,82,42,79,13.0
895,1375,43,42,63,42,15.76
896,2276,3,57,69,55,40.6
896,1364,53,21,54,20,13.0
897,1472,43,33,46,24,13.0
898,1510,7,35,11,17,15.76
899,1769,40,68,35,28,32.32
901,1890,74,47,96,66,13.0
901,1239,70,15,69,7,13.0
901,1306,81,72,76,76,13.0
901,1463,65,49,68,16,21.28
904,14940,83,47,83,47,13.0
904,1445,27,75,31,94,15.76
904,1829,11,29,18,50,24.04
907,1087,61,86,63,78,13.0
908,1452,52,81,75,71,24.04
909,1585,75,84,83,98,13.0
911,967,81,83,84,86,13.0
911,2510,33,84,61,11,65.67
912,1098,86,96,86,98,13.0
912,1601,63,66,66,82,13.0
913,2497,67,66,76,85,43.36
916,1260,50,37,55,34,13.0
919,1306,58,82,40,68,21.28
919,919,49,93,49,93,13.0
923,1862,34,61,44,12,37.84
923,1724,58,62,37,34,29.56
924,1810,13,49,9,84,29.56
925,925,26,47,26,47,13.0
927,1535,3,49,6,79,24.04
928,1651,6,59,35,39,29.56
930,1617,12,37,26,43,18.52
933,1971,83,51,79,9,29.56
934,1648,84,59,96,33,26.8
934,1487,62,56,76,38,21.28
935,1233,41,25,38,30,13.0
937,1415,78,62,81,50,13.0
940,1329,28,69,36,76,13.0
941,1745,25,75,45,59,24.04
941,1256,21,47,18,38,13.0
941,1169,83,49,84,62,13.0
941,1724,71,66,16,68,40.6
942,1691,61,84,27,74,29.56
944,1611,52,23,34,42,24.04
946,2180,91,59,99,5,46.12
946,2376,79,62,29,41,45.66
948,1361,83,36,92,37,13.0
950,1668,77,39,53,25,26.8
955,1659,96,32,84,39,13.0
957,1546,54,35,50,15,15.76
958,1972,81,98,75,48,40.6
959,1130,19,94,20,88,13.0
959,1408,71,66,56,74,15.76
960,1681,75,64,80,98,32.32
963,2092,81,71,64,51,32.32
963,3273,61,68,34,93,67.97
963,2157,76,19,81,66,37.38
964,1372,77,8,74,18,13.0
966,1827,5,49,5,49,13.0
967,2489,85,30,9,39,69.58
968,1928,41,53,48,11,32.32
972,2383,56,65,88,19,53.94
973,1015,83,66,83,70,13.0
973,1244,65,91,61,97,13.0
973,2526,37,61,47,17,40.6
973,1250,39,50,35,58,13.0
973,1393,60,62,68,52,13.0
974,1455,31,90,33,95,13.0
975,1881,46,37,54,37,21.28
979,1819,87,48,74,82,29.56
984,1602,42,49,33,35,21.28
985,1362,92,62,93,77,13.0
985,2467,33,87,68,43,46.12
986,2729,23,19,30,60,69.58
987,1614,64,8,87,11,24.04
987,2981,33,14,79,25,50.26
987,1726,56,62,46,75,15.76
987,1320,66,40,78,38,13.0
990,1214,77,3,72,6,13.0
990,1184,72,21,74,28,13.0
991,1856,65,71,82,24,35.08
992,1052,33,96,31,96,13.0
993,1167,28,69,32,75,13.0
993,1413,60,18,63,10,13.0
995,1740,69,46,57,35,15.76
995,1269,82,75,74,75,13.0
997,1534,53,85,68,67,21.28
997,1788,89,41,70,34,20.82
1000,1767,40,61,61,82,24.04
1002,1903,48,40,41,76,26.8
1004,1834,55,32,85,37,29.56
1005,1920,38,59,19,8,46.12
1005,1245,58,26,63,23,13.0
1006,1414,84,40,75,54,15.76
1006,1170,47,63,48,67,13.0
1010,1527,41,12,32,30,18.52
1010,2209,88,48,71,9,34.62
1010,1190,61,78,64,82,13.0
1011,1669,47,51,40,76,21.28
1012,1612,72,68,74,26,26.8
1015,1484,97,52,99,79,21.28
1015,2398,70,48,15,48,37.38
1016,1418,81,28,74,19,13.0
1022,1959,42,73,28,34,29.56
1022,1742,47,82,64,82,18.52
1023,2389,74,71,21,15,73.49
1025,1522,90,48,99,74,21.28
1025,1720,54,85,62,62,18.52
1027,1645,82,62,68,74,15.76
1030,1932,61,86,65,68,21.28
1032,4475,85,77,84,76,136.74
1034,1934,64,27,1,24,40.6
1035,2375,65,66,47,36,37.84
1037,1292,17,81,21,79,13.0
1039,1819,45,65,45,65,13.0
1041,2606,46,5,64,52,37.38
1044,1522,66,52,55,62,15.76
1046,1194,59,62,62,60,13.0
1046,2274,52,84,93,97,37.84
1046,1300,72,91,64,94,13.0
1048,1985,50,89,36,13,50.03
1050,1967,75,34,78,57,24.04
1051,2014,32,82,4,37,40.6
1051,1351,75,57,75,70,13.0
1052,2612,58,38,84,94,53.94
1053,2520,20,89,68,42,69.58
1056,1215,26,31,30,27,13.0
1057,2509,33,91,69,39,61.76
1057,1708,77,79,46,75,26.8
1059,1644,92,39,83,50,13.0
1059,1514,78,66,65,66,13.0
1061,3136,94,50,32,13,89.13
1061,2008,90,89,50,81,32.32
1063,1407,32,87,38,82,13.0
1066,1710,35,44,31,64,18.52
1067,2086,77,39,47,15,35.08
1070,2645,63,66,14,49,50.03
1070,2326,48,40,91,59,37.84
1072,1504,42,78,61,82,18.52
1073,1856,3,46,4,18,18.52
1074,1712,83,51,74,16,26.8
1075,1960,41,49,68,19,43.36
1076,1507,70,16,76,26,13.0
1077,1189,67,41,70,38,13.0
1080,1681,95,89,95,53,26.8
1080,1548,34,81,28,80,13.0
1083,1206,83,71,81,62,13.0
1083,1114,91,43,91,43,13.0
1084,1464,82,51,84,35,13.0
1084,2455,68,61,33,30,40.6
1086,1939,77,11,42,33,32.32
1086,1898,46,82,68,64,24.04
1086,1632,27,72,38,56,15.76
1087,1811,19,47,25,34,21.28
1087,1567,27,29,28,10,18.52
1087,1450,26,49,27,59,13.0
1088,1333,82,74,83,62,13.0
1089,1646,53,19,60,6,13.0
1091,2420,41,12,67,28,42.9
1092,1888,80,51,63,13,35.08
1093,1994,82,62,91,16,32.32
1095,2656,92,61,17,55,69.58
1095,1862,65,48,90,55,21.28
1095,1145,45,81,46,80,13.0
1095,1263,8,39,8,44,13.0
1096,1556,44,5,14,7,24.04
1096,1846,39,47,12,37,24.04
1097,2129,76,62,96,39,26.8
1099,1700,73,83,69,93,15.76
1099,1461,72,63,67,66,13.0
1099,1187,72,70,72,75,13.0
1101,2722,96,52,27,31,61.76
1103,1223,74,12,77,7,13.0
1103,1564,47,53,54,44,13.0
1107,2398,55,62,53,26,31.86
1107,1343,68,66,79,73,13.0
1108,1648,34,70,33,76,13.0
1109,1279,46,93,46,87,13.0
1110,1317,28,63,22,67,13.0
1112,2053,92,52,76,24,29.56
1114,2389,76,75,40,66,65.67
1116,1355,86,35,89,36,13.0
1119,1533,28,86,28,87,13.0
1119,2404,77,66,34,87,43.36
1120,1894,75,56,73,89,29.56
1122,1852,32,73,61,76,26.8
1122,1529,55,33,63,27,13.0
1123,1561,90,42,97,52,13.0
1123,1816,70,46,75,55,13.0
1124,2860,56,63,65,65,40.6
1125,1610,73,46,54,43,15.76
1125,1634,74,29,69,41,13.0
1125,2876,65,66,76,14,57.85
1125,1474,44,58,47,71,13.0
1126,1576,4,32,18,34,13.0
1127,1928,82,23,88,40,18.52
1127,2660,46,6,64,41,35.08
1127,1538,21,48,18,35,13.0
1129,1892,49,49,51,48,13.0
1129,2046,95,43,59,27,32.32
1130,1535,50,89,38,79,13.0
1132,2332,55,62,66,52,26.34
1132,1439,69,96,67,92,13.0
1132,2114,92,93,46,87,35.08
1137,1896,21,63,33,96,26.8
1137,2062,36,47,20,92,40.6
1137,2356,86,48,40,35,37.84
1137,1628,63,66,79,62,15.76
1138,2409,98,51,32,29,57.85
1138,1996,79,78,64,66,15.76
1139,2177,97,48,76,6,40.6
1140,1680,70,34,71,18,13.0
1140,1642,94,57,94,57,13.0
1140,1480,74,24,74,19,13.0
1140,1716,69,41,87,35,15.76
1140,1507,59,66,68,67,13.0
1142,2787,83,28,73,90,43.36
1143,1633,75,77,75,86,13.0
1143,2129,75,74,68,99,26.8
1144,1744,78,56,81,32,18.52
1145,2367,83,37,43,38,31.86
1145,1145,83,62,83,62,13.0
1146,2047,78,56,44,64,32.32
1147,1937,93,61,69,20,37.84
1147,1735,83,39,83,52,13.0
1148,1912,61,27,89,36,26.8
1148,1464,54,85,50,78,13.0
1149,1803,55,62,68,62,15.76
1149,1538,71,55,65,65,13.0
1150,1679,33,99,46,94,13.0
1151,2275,21,72,71,91,43.36
1154,1459,66,97,65,93,13.0
1155,1635,20,68,32,87,21.28
1160,1839,72,86,81,94,15.76
1160,1660,34,93,41,73,15.76
1161,1521,67,47,82,47,13.0
1163,2077,15,5,29,33,26.8
1164,1605,82,50,92,57,13.0
1167,2554,22,28,29,40,61.76
1168,2115,32,37,8,59,32.32
1171,2434,75,53,61,67,29.1
1171,2007,11,67,46,86,35.08
1173,2282,89,93,69,48,46.12
1175,2243,53,7,71,32,29.56
1179,1346,31,62,39,64,13.0
1181,2707,99,58,44,57,35.08
1182,1477,40,69,49,82,15.76
1183,1537,84,43,82,53,13.0
1183,1280,69,53,69,57,13.0
1186,2185,86,43,92,90,32.32
1187,2091,72,62,99,63,21.28
1188,1510,79,79,79,73,13.0
1188,1679,44,24,33,6,15.76
1191,1791,55,66,58,85,15.76
1191,1371,47,61,48,65,13.0
1195,1694,50,25,61,38,15.76
1197,2383,80,62,89,23,32.32
1200,1721,14,9,26,30,24.04
1201,1832,47,48,41,33,13.0
1201,1458,83,73,88,66,13.0
1201,1312,39,30,37,28,13.0
1202,1826,81,64,65,77,18.52
1203,1531,82,50,82,59,13.0
1204,1864,20,91,55,71,35.08
1204,3716,34,91,34,91,98.56
1205,1618,53,37,75,39,15.76
1206,1537,14,57,33,56,15.76
1208,1208,81,62,81,62,13.0
1210,2306,75,53,49,56,23.58
1212,1663,20,67,32,73,15.76
1212,2423,83,47,88,99,37.84
1212,2077,93,39,68,66,29.56
1212,1589,48,35,39,35,13.0
1214,1451,92,86,97,79,13.0
1214,1454,31,30,28,36,13.0
1214,1882,48,26,25,30,24.04
1215,3583,75,55,74,28,87.52
1216,1494,85,34,81,32,13.0
1216,1606,56,69,66,66,13.0
1219,2627,68,72,63,99,35.08
1220,1460,44,47,48,40,13.0
1221,1910,66,23,73,60,29.56
1221,1316,79,79,79,82,13.0
1222,2116,83,73,64,52,29.56
1224,1883,25,86,46,88,15.76
1224,2034,48,56,41,30,24.04
1225,2246,85,77,79,18,40.6
1226,2921,76,62,33,50,40.14
1226,2169,23,41,37,51,20.82
1229,1822,69,46,56,38,15.76
1231,1559,78,56,69,52,13.0
1232,1893,72,48,72,22,21.28
1234,1654,86,96,86,96,13.0
1234,2214,33,84,9,77,20.82
1234,1603,80,51,80,59,13.0
1236,1776,22,46,46,18,32.32
1238,1679,79,50,81,34,15.76
1238,2920,34,59,75,39,53.94
1239,1848,49,18,31,30,24.04
1239,2109,76,59,65,97,32.32
1241,1542,64,22,51,19,13.0
1241,1809,31,21,31,21,13.0
1243,2611,81,75,92,57,40.14
1245,3378,34,37,14,18,40.14
1246,3196,26,48,92,83,67.97
1252,1722,75,56,79,62,13.0
1255,1452,46,82,45,90,13.0
1256,2399,27,75,8,57,35.08
1256,2266,65,56,28,59,26.8
1258,3684,86,97,85,41,48.42
1259,2545,91,59,83,73,23.58
1261,1559,33,85,29,81,13.0
1261,1571,83,46,85,40,13.0
1264,2464,58,96,78,62,34.62
1265,2160,21,89,84,85,43.36
1266,1780,3,53,18,62,15.76
1267,1602,63,39,61,52,13.0
1267,2168,83,57,40,76,37.84
1268,1489,9,76,6,72,13.0
1269,1482,55,20,53,14,13.0
1270,1620,79,62,87,63,13.0
1277,2281,77,45,77,45,13.0
1277,2392,72,62,69,83,29.56
1277,1596,38,57,43,53,13.0
1279,1936,60,72,37,36,32.32
1280,2433,80,62,50,87,32.32
1281,1917,74,90,77,62,26.8
1281,2735,67,30,48,73,37.84
1283,2906,94,85,99,81,35.08
1284,1892,81,47,96,78,26.8
1284,2027,90,47,85,70,21.28
1285,1719,77,75,77,61,13.0
1285,3400,46,3,66,86,108.68
1287,2210,65,60,60,21,29.56
1287,1752,61,70,61,70,13.0
1287,1287,24,88,24,88,13.0
1288,1627,85,61,76,72,13.0
1290,1547,7,45,7,34,13.0
1291,1607,22,91,19,98,13.0
1293,1959,72,32,45,40,21.28
1295,3264,47,62,49,81,56.24
1298,1536,44,20,48,18,13.0
1299,1721,46,88,32,82,15.76
1300,3180,65,36,42,52,61.76
1302,4113,47,51,81,37,89.13
1304,2084,18,48,25,94,32.32
1306,4317,74,62,74,62,114.2
1307,1908,70,39,87,43,15.76
1309,2089,68,94,21,81,37.84
1309,2509,85,77,85,40,26.8
1309,2843,20,89,72,14,85.22
1311,1754,50,93,68,90,15.76
1311,2553,71,91,74,53,32.32
1312,2199,20,90,44,66,29.56
1312,2564,45,24,70,41,29.56
1312,1951,28,31,22,45,15.76
1313,1546,43,38,41,41,13.0
1314,2099,34,38,43,50,21.28
1316,2026,83,47,67,74,24.04
1320,1470,32,96,34,98,13.0
1320,1597,47,82,27,81,15.76
1324,2344,53,10,89,34,35.08
1324,2085,31,62,33,93,26.8
1324,1759,63,54,69,38,15.76
1326,2567,22,33,4,49,29.1
1326,1554,88,99,91,94,13.0
1326,2221,37,87,46,33,35.08
1328,1733,44,11,44,11,13.0
1331,1857,75,56,71,75,13.0
1333,1935,72,33,86,38,13.0
1335,1335,69,43,69,43,13.0
1335,2023,46,95,25,85,18.52
1337,1636,81,39,78,35,13.0
1337,2418,85,77,70,12,46.12
1339,1966,14,77,43,86,24.04
1339,1926,57,82,73,66,21.28
1340,2759,66,41,13,75,50.03
1341,1425,68,77,71,76,13.0
1342,1992,81,63,72,61,13.0
1344,1492,45,70,40,72,13.0
1345,1493,53,17,64,18,13.0
1346,1886,61,77,73,80,13.0
1347,2134,80,46,56,68,32.32
1347,2579,70,62,31,90,43.36
1350,1910,65,49,60,36,13.0
1353,1905,85,70,78,84,15.76
1356,2644,26,61,16,50,25.88
1356,1776,56,65,65,72,13.0
1357,2147,95,82,71,66,24.04
1357,1566,42,79,44,84,13.0
1358,1663,56,85,51,85,13.0
1360,2010,68,66,90,86,21.28
1360,1420,87,71,88,69,13.0
1362,1494,48,26,48,24,13.0
1366,2113,28,37,53,21,29.56
1368,2001,71,19,71,38,15.76
1368,2991,83,86,82,6,57.85
1371,1521,50,33,47,33,13.0
1372,2196,71,87,33,98,32.32
1373,2095,67,41,60,13,24.04
1376,2587,77,4,19,47,61.76
1379,1499,72,55,77,56,13.0
1381,1381,16,96,16,96,13.0
1381,2488,79,51,90,92,32.32
1383,2142,86,38,67,19,24.04
1390,1781,72,46,90,43,15.76
1390,1771,45,73,56,82,13.0
1391,1763,83,55,78,57,13.0
1393,8606,83,41,98,49,253.12
1394,1961,82,41,67,19,15.76
1396,2643,65,53,46,87,37.84
1398,1689,99,58,97,66,13.0
1398,2075,61,69,85,77,21.28
1399,1887,31,92,53,99,18.52
1400,2616,85,40,90,52,15.3
1401,2918,62,66,81,62,31.4
1401,2201,85,51,81,16,29.56
1402,1677,79,25,82,22,13.0
1404,2379,56,65,68,89,21.28
1405,2448,42,49,45,23,18.52
1408,1808,59,86,60,79,13.0
1408,1813,33,37,60,39,18.52
1410,1734,78,62,74,56,13.0
1413,1756,60,71,61,76,13.0
1414,2297,76,59,80,78,18.52
1414,1640,78,56,75,55,13.0
1417,2489,42,49,46,23,18.52
1419,2502,25,32,59,38,26.8
1419,2081,44,84,9,66,29.56
1419,2150,45,96,96,96,37.84
1420,2778,25,41,26,1,50.03
1420,2811,90,37,90,37,23.12
1420,3598,66,41,73,25,42.9
1422,2423,44,93,30,76,26.8
1422,2168,83,80,76,74,24.04
1423,1890,73,82,74,74,13.0
1423,2084,42,24,29,10,18.52
1427,2309,43,25,49,67,32.32
1427,1756,77,4,53,7,18.52
1429,2290,78,62,98,46,26.8
1430,1671,54,62,50,68,13.0
1431,1703,38,38,37,46,13.0
1432,2635,43,44,51,8,35.08
1432,1732,56,37,66,39,13.0
1433,1798,73,66,80,59,13.0
1434,1885,55,66,56,79,13.0
1434,1678,46,90,45,98,13.0
1437,2307,65,41,39,35,21.28
1437,2409,90,48,68,10,35.08
1437,2255,35,87,29,96,15.3
1439,2340,83,45,70,66,24.04
1440,3692,77,70,42,69,43.36
1441,1916,39,33,48,36,13.0
1442,1966,66,44,65,61,13.0
1442,2700,63,42,28,32,29.56
1443,2835,52,35,70,7,29.56
1444,1631,55,99,59,97,13.0
1445,2459,82,62,82,28,29.56
1449,1914,49,47,37,43,13.0
1450,2747,53,79,72,42,35.08
1450,3052,77,62,76,59,43.36
1451,2378,86,52,87,69,18.06
1452,1452,21,34,21,34,13.0
1452,1454,68,82,68,82,13.0
1453,2723,65,71,21,78,43.36
1453,1644,41,72,40,66,13.0
1454,1835,60,23,54,26,13.0
1454,5297,63,52,61,70,38.3
1456,1535,97,84,98,87,13.0
1457,1757,72,57,74,39,13.0
1458,1537,28,36,28,34,13.0
1459,2054,21,73,47,83,26.8
1460,1821,63,82,82,92,18.52
1461,2074,21,23,7,66,32.32
1463,2208,67,66,84,48,24.04
1463,1703,61,66,68,66,13.0
1463,2226,9,73,37,56,26.8
1464,2455,44,93,20,90,21.28
1465,2359,56,71,87,51,35.08
1466,1886,36,86,37,72,13.0
1466,2455,59,6,49,15,15.3
1467,2201,9,57,3,47,18.52
1469,1819,42,54,35,56,13.0
1470,1605,20,82,26,81,13.0
1471,1729,36,64,27,65,13.0
1471,2071,37,92,46,87,13.0
1473,2169,44,18,44,18,13.0
1473,1805,41,65,39,86,15.76
1479,2424,88,73,44,73,34.62
1480,2999,45,61,83,30,50.03
1484,2417,47,70,47,70,13.0
1484,1798,7,64,22,66,15.76
1485,2065,61,79,57,66,13.0
1485,1750,21,68,15,67,13.0
1488,2568,20,39,16,10,26.8
1489,1636,70,22,66,23,13.0
1490,1855,67,11,83,3,15.76
1492,1732,87,48,81,39,13.0
1495,1772,96,52,88,52,13.0
1495,2111,30,96,27,79,15.76
1496,2266,41,55,17,37,24.04
1496,2033,53,20,41,12,13.0
1498,2526,37,3,69,46,43.36
1498,2901,25,41,66,32,34.62
1498,1938,43,34,28,41,15.76
1498,1691,65,59,65,67,13.0
1498,1987,78,19,57,15,18.52
1500,2179,69,43,37,47,24.04
1500,1922,83,71,88,73,13.0
1500,2402,36,65,86,70,35.08
1501,2352,54,62,40,80,24.04
1502,1821,71,62,72,46,13.0
1504,3236,70,66,10,76,53.94
1505,1849,77,31,76,26,13.0
1506,1974,32,74,36,56,15.76
1506,3369,32,92,76,16,85.22
1507,2527,50,81,69,54,31.86
1507,2199,88,69,94,91,18.52
1508,2491,37,59,79,29,46.12
1509,1867,32,56,40,69,15.76
1509,1974,75,55,81,62,13.0
1510,2319,58,66,83,66,18.52
1515,3013,19,95,92,48,81.31
1515,2509,65,67,89,49,26.34
1517,2794,47,30,38,98,45.66
1517,1517,83,98,83,98,13.0
1518,2012,89,93,98,78,13.0
1519,2726,39,45,70,13,40.6
1520,2179,53,83,34,59,26.8
1521,1883,44,97,59,93,13.0
1522,1780,65,43,66,36,13.0
1522,1789,90,47,85,43,13.0
1523,2146,63,40,71,19,18.52
1523,2173,73,17,64,40,18.52
1527,2610,77,78,64,10,50.03
1530,1865,28,34,34,27,13.0
1530,2491,93,92,86,26,43.36
1534,3046,38,67,92,58,40.6
1534,2535,0,85,30,14,46.12
1535,2221,94,76,94,76,13.0
1535,2058,14,37,22,48,13.0
1535,2642,3,60,49,62,40.6
1537,2384,31,60,73,46,40.6
1538,2042,52,25,46,6,15.76
1540,1837,41,64,40,76,13.0
1542,2283,65,18,53,35,18.52
1543,2204,67,71,61,76,18.52
1544,3292,83,40,19,39,48.42
1545,2145,48,36,48,13,15.76
1546,2222,64,54,75,74,18.52
1549,2327,61,27,24,13,29.56
1551,2774,76,69,16,54,53.94
1551,2797,20,89,20,89,13.0
1552,1732,83,71,81,76,13.0
1554,1634,80,62,77,62,13.0
1555,2375,71,66,96,80,21.28
1555,3184,72,62,17,37,50.03
1556,1808,74,15,82,22,13.0
1558,2978,79,39,22,35,35.08
1559,2469,29,41,29,41,13.0
1559,1896,67,39,76,41,13.0
1560,2281,80,66,72,86,24.04
1560,1696,77,39,81,37,13.0
1560,1651,83,31,81,27,13.0
1563,1982,28,81,49,93,24.04
1565,2345,79,39,75,12,21.28
1565,2137,78,78,66,79,13.0
1566,1789,22,55,15,47,13.0
1566,4827,77,61,33,27,101.55
1567,2767,87,62,86,75,31.86
1568,1944,30,37,36,45,13.0
1568,1655,50,18,53,20,13.0
1568,1918,61,78,71,67,15.76
1569,3842,86,49,38,80,71.88
1571,2137,47,37,49,22,13.0
1572,2363,38,41,7,23,29.56
1572,2662,79,65,38,51,37.84
1573,1779,83,62,82,52,13.0
1573,2083,72,65,80,72,13.0
1574,2127,32,82,61,82,24.04
1575,1672,67,99,64,99,13.0
1576,2552,77,62,72,82,29.56
1576,22117,60,77,76,72,171.7
1576,1816,78,62,80,59,13.0
1578,1790,74,78,76,70,13.0
1580,2899,83,24,65,92,48.42
1582,2820,60,96,93,61,43.36
1583,1651,74,91,71,85,13.0
1584,2658,90,98,50,87,35.08
1585,2085,71,74,75,53,15.76
1585,2265,36,46,53,69,26.8
1585,2033,80,62,76,71,13.0
1586,2412,37,69,29,45,21.28
1591,2195,82,50,87,27,18.52
1592,2005,71,23,48,26,18.52
1592,1776,71,23,75,23,13.0
1598,2561,32,87,26,37,40.6
1599,1701,49,14,47,15,13.0
1600,2423,30,34,47,70,29.56
1601,2021,38,30,43,41,13.0
1601,1993,57,16,64,7,13.0
1601,2385,44,15,28,35,24.04
1604,2326,89,48,89,48,13.0
1604,2531,80,62,92,96,26.8
1605,2379,46,87,25,63,29.56
1606,2366,72,19,47,8,24.04
1606,2566,83,71,89,41,24.04
1608,2304,86,27,85,2,24.04
1609,1849,27,43,24,47,13.0
1610,2279,39,87,53,82,15.76
1614,1891,45,96,53,89,13.0
1614,2898,87,60,76,61,23.58
1615,2284,30,22,42,44,21.28
1616,1970,79,46,83,30,13.0
1616,2012,11,49,20,57,13.0
1617,2458,63,52,68,78,21.28
1617,3120,53,11,53,11,13.0
1617,2682,59,97,34,37,50.03
1618,2042,43,69,20,66,18.52
1619,2608,21,91,61,73,37.84
1620,2806,32,95,76,63,35.08
1623,1984,75,55,70,67,13.0
1625,3111,60,36,86,68,34.62
1628,2257,56,32,64,24,15.76
1630,1988,58,95,62,82,15.76
1631,3228,51,37,18,96,53.94
1632,2322,86,72,74,56,18.52
1634,2537,81,47,75,4,32.32
1635,1916,28,37,25,34,13.0
1635,1811,32,14,44,17,13.0
1635,2248,37,76,50,97,18.52
1635,2022,72,62,74,38,18.52
1636,8372,51,43,90,48,155.37
1638,2123,48,49,48,33,13.0
1639,2464,53,12,32,10,21.28
1640,3141,81,51,83,46,32.32
1641,3004,76,17,15,38,53.94
1642,1819,50,90,49,76,13.0
1643,2364,19,64,39,60,15.76
1644,2064,10,26,25,32,15.76
1644,3589,54,36,13,30,57.85
1648,2430,59,98,22,79,32.32
1650,1765,27,79,26,81,13.0
1650,2082,76,59,85,56,13.0
1652,2241,33,81,33,81,13.0
1652,2720,85,32,78,62,23.58
1653,1838,73,61,72,68,13.0
1656,1897,43,43,43,50,13.0
1656,2188,87,73,73,69,13.0
1658,1974,99,57,97,52,13.0
1660,2007,67,66,74,67,13.0
1663,1851,16,51,16,61,13.0
1664,2538,63,84,66,66,18.06
1666,3586,27,81,32,96,61.76
1666,2532,39,42,66,66,35.08
1666,1784,93,39,88,39,13.0
1667,2495,38,79,64,97,26.8
1667,1945,3,48,11,47,13.0
1669,3267,33,56,22,86,34.16
1670,2117,32,75,40,73,13.0
1671,2146,78,66,78,66,13.0
1674,2343,80,62,83,48,15.3
1675,2099,16,24,33,30,15.76
1676,2054,34,93,52,94,15.76
1677,2546,28,65,42,24,35.08
1679,1934,27,74,21,70,13.0
1679,1957,97,61,96,56,13.0
1684,2599,75,86,99,57,32.32
1686,2201,50,59,48,72,13.0
1692,2799,34,94,88,67,50.03
1692,1888,56,75,61,72,13.0
1694,2124,92,95,77,72,21.28
1695,3081,68,63,73,92,29.56
1696,3056,60,36,48,7,32.32
1697,2237,81,62,83,72,13.0
1697,3213,41,30,63,80,43.36
1697,2401,81,62,83,34,21.28
1698,3009,99,61,72,62,24.04
1700,2420,47,84,63,90,13.0
1700,2330,40,44,60,39,18.52
1703,2684,63,52,83,86,29.56
1704,2035,50,85,58,95,13.0
1706,2126,84,40,84,40,13.0
1706,2244,92,61,96,68,13.0
1707,3588,92,49,17,38,53.94
1709,2129,84,34,99,31,13.0
1709,2340,68,23,48,39,21.28
1710,2130,47,37,40,30,13.0
1714,5208,51,14,21,23,157.9
1715,2555,70,48,41,72,32.32
1717,2188,29,65,37,82,18.52
1721,2021,31,85,34,70,13.0
1722,2087,80,26,86,29,13.0
1723,2054,11,73,9,79,13.0
1726,1972,13,43,17,47,13.0
1727,2147,11,21,7,60,24.04
1729,2134,88,51,82,34,15.76
1729,2057,23,19,31,12,13.0
